A4,B8,0,-1.631145e-10,-1.814913e+05
A4,C8,0,-1.812223e-10,-1.830708e+05
A4,A7,0,-1.735643e-10,-1.814871e+05
A4,B7,0,-2.069443e-10,-1.833693e+05
A4,C7,0,-2.068850e-10,-1.823713e+05
A4,A6,0,-1.708940e-10,-1.831496e+05
A4,B6,0,-1.566292e-10,-1.827464e+05
A4,C6,0,-1.923837e-10,-1.819995e+05
A4,A5,0,-2.043133e-10,-1.831369e+05
A4,B5,0,-1.914729e-10,-1.816794e+05
B4,A3,0,-3.378967e-11,-1.960116e+05
B4,B3,0,-3.716182e-11,-1.958574e+05
B4,A2,0,-3.572435e-11,-1.957500e+05
B4,B2,0,-4.122827e-11,-1.952600e+05
B4,A1,0,-6.402110e-11,-1.960719e+05
B4,B1,0,-6.045408e-11,-1.959773e+05
B4,C1,0,-3.265564e-11,-1.960622e+05
B4,C2,0,-2.999935e-11,-1.957361e+05
B4,D1,0,-5.714597e-11,-1.957542e+05
B4,D2,0,-6.009786e-11,-1.959197e+05
B4,E1,0,-1.098436e-10,-1.853251e+05
B4,E2,0,-1.675403e-10,-1.826188e+05
B4,F1,0,-1.727310e-10,-1.830345e+05
B4,F2,0,-1.757496e-10,-1.827765e+05
B4,F3,0,-2.032413e-10,-1.831916e+05
B4,G1,0,-2.088026e-10,-1.833113e+05
B4,G2,0,-1.696403e-10,-1.824674e+05
B4,G3,0,-1.554744e-10,-1.830905e+05
B4,H1,0,-1.779186e-10,-1.824781e+05
B4,H2,0,-2.007058e-10,-1.830437e+05
B4,H3,0,-2.029232e-10,-1.824548e+05
B4,J1,0,-1.874173e-10,-1.834102e+05
B4,J2,0,-1.694287e-10,-1.827787e+05
B4,K1,0,-1.079696e-10,-1.852361e+05
B4,K2,0,-1.753633e-10,-1.821126e+05
B4,L1,0,-2.123467e-10,-1.833186e+05
B4,L2,0,-2.068092e-10,-1.834329e+05
B4,M1,0,-1.701474e-10,-1.827137e+05
B4,M2,0,-1.655490e-10,-1.831775e+05
B4,N1,0,-1.690702e-10,-1.816196e+05
B4,N2,0,-2.025410e-10,-1.830614e+05
B4,N3,0,-1.949942e-10,-1.826424e+05
B4,M3,0,-1.846235e-10,-1.834482e+05
B4,N4,0,-1.751767e-10,-1.827506e+05
B4,M4,0,-1.790379e-10,-1.830743e+05
B4,N5,0,-1.010447e-10,-1.841939e+05
B4,M5,0,-2.117822e-10,-1.834047e+05
B4,N6,0,-2.060171e-10,-1.829831e+05
B4,M6,0,-1.749888e-10,-1.831469e+05
B4,L6,0,-1.628287e-10,-1.826140e+05
B4,N7,0,-2.021870e-10,-1.831802e+05
B4,M7,0,-2.032702e-10,-1.822146e+05
B4,L7,0,-1.861816e-10,-1.832316e+05
B4,N8,0,-1.752867e-10,-1.829581e+05
B4,M8,0,-1.813102e-10,-1.830545e+05
B4,L8,0,-1.817961e-10,-1.825140e+05
B4,N9,0,-2.007769e-10,-1.829243e+05
B4,M9,0,-2.075896e-10,-1.834309e+05
B4,N10,0,-1.070522e-10,-1.850649e+05
B4,M10,0,-1.564331e-10,-1.831360e+05
B4,N11,0,-1.644484e-10,-1.817906e+05
B4,M11,0,-2.028000e-10,-1.831072e+05
B4,N12,0,-2.006965e-10,-1.824753e+05
B4,M12,0,-1.822675e-10,-1.834918e+05
B4,N13,0,-1.766423e-10,-1.827469e+05
B4,M13,0,-1.736666e-10,-1.828833e+05
B4,L13,0,-1.809008e-10,-1.822602e+05
B4,L12,0,-2.051666e-10,-1.832651e+05
B4,K13,0,-1.986822e-10,-1.831398e+05
B4,K12,0,-1.785859e-10,-1.832091e+05
B4,J13,0,-9.308350e-11,-1.850185e+05
B4,J12,0,-1.969068e-10,-1.827114e+05
B4,H13,0,-2.135642e-10,-1.827091e+05
B4,H12,0,-1.873850e-10,-1.831820e+05
B4,H11,0,-1.723929e-10,-1.830349e+05
B4,G13,0,-1.766374e-10,-1.827072e+05
B4,G12,0,-1.849835e-10,-1.827077e+05
B4,G11,0,-1.898004e-10,-1.824996e+05
B4,F13,0,-2.017314e-10,-1.832886e+05
B4,F12,0,-1.837142e-10,-1.828445e+05
B4,F11,0,-1.725504e-10,-1.830994e+05
B4,E13,0,-1.723252e-10,-1.821732e+05
B4,E12,0,-2.134632e-10,-1.831451e+05
B4,D13,0,-2.002005e-10,-1.825228e+05
B4,D12,0,-1.783277e-10,-1.833684e+05
B4,C13,0,-1.665091e-10,-1.823510e+05
B4,C12,0,-1.800130e-10,-1.830326e+05
B4,B13,0,-1.870666e-10,-1.824758e+05
B4,B12,0,-2.035785e-10,-1.830963e+05
B4,A13,0,-1.194591e-10,-1.851316e+05
B4,A12,0,-1.650535e-10,-1.821691e+05
B4,A11,0,-1.567957e-10,-1.827927e+05
B4,B11,0,-1.948010e-10,-1.823290e+05
B4,A10,0,-2.167463e-10,-1.832842e+05
B4,B10,0,-1.888539e-10,-1.824246e+05
B4,A9,0,-1.747139e-10,-1.831849e+05
B4,B9,0,-1.617067e-10,-1.818160e+05
B4,A8,0,-1.894499e-10,-1.829700e+05
B4,B8,0,-1.973335e-10,-1.814746e+05
B4,C8,0,-2.013698e-10,-1.833674e+05
B4,A7,0,-1.799412e-10,-1.817637e+05
B4,B7,0,-1.651067e-10,-1.831012e+05
B4,C7,0,-1.625991e-10,-1.813056e+05
B4,A6,0,-2.113312e-10,-1.833206e+05
B4,B6,0,-2.061743e-10,-1.821230e+05
B4,C6,0,-1.764377e-10,-1.833648e+05
B4,A5,0,-1.642780e-10,-1.823944e+05
B4,B5,0,-1.762770e-10,-1.824375e+05
A3,B3,0,-3.492083e-11,-1.953902e+05
A3,A2,0,-5.905796e-11,-1.956683e+05
A3,B2,0,-5.555699e-11,-1.962544e+05
A3,A1,0,-3.598836e-11,-1.957764e+05
A3,B1,0,-2.992870e-11,-1.957194e+05
A3,C1,0,-4.287562e-11,-1.955353e+05
A3,C2,0,-7.008504e-11,-1.961892e+05
A3,D1,0,-6.444712e-11,-1.961803e+05
A3,D2,0,-3.299617e-11,-1.961420e+05
A3,E1,0,-9.761766e-11,-1.847384e+05
A3,E2,0,-1.876283e-10,-1.828109e+05
A3,F1,0,-1.927555e-10,-1.822143e+05
A3,F2,0,-1.978357e-10,-1.835327e+05
A3,F3,0,-1.845581e-10,-1.825099e+05
A3,G1,0,-1.637141e-10,-1.831726e+05
A3,G2,0,-1.669406e-10,-1.824870e+05
A3,G3,0,-2.096691e-10,-1.831912e+05
A3,H1,0,-2.080730e-10,-1.829779e+05
A3,H2,0,-1.766711e-10,-1.833260e+05
A3,H3,0,-1.698998e-10,-1.832045e+05
A3,J1,0,-1.849544e-10,-1.828209e+05
A3,J2,0,-1.915225e-10,-1.829864e+05
A3,K1,0,-1.171551e-10,-1.847457e+05
A3,K2,0,-1.976550e-10,-1.834721e+05
A3,L1,0,-1.701571e-10,-1.824652e+05
A3,L2,0,-1.639065e-10,-1.830242e+05
A3,M1,0,-1.770043e-10,-1.819455e+05
A3,M2,0,-2.079022e-10,-1.831314e+05
A3,N1,0,-2.098474e-10,-1.830066e+05
A3,N2,0,-1.775415e-10,-1.834266e+05
A3,N3,0,-1.666422e-10,-1.829546e+05
A3,M3,0,-1.890263e-10,-1.830582e+05
A3,N4,0,-1.960344e-10,-1.830759e+05
A3,M4,0,-1.956767e-10,-1.833398e+05
A3,N5,0,-1.040277e-10,-1.849402e+05
A3,M5,0,-1.680068e-10,-1.830614e+05
A3,N6,0,-1.662632e-10,-1.825043e+05
A3,M6,0,-1.987051e-10,-1.830599e+05
A3,L6,0,-2.045558e-10,-1.824969e+05
A3,N7,0,-1.699686e-10,-1.827648e+05
A3,M7,0,-1.657100e-10,-1.829798e+05
A3,L7,0,-1.932362e-10,-1.829327e+05
A3,N8,0,-1.934171e-10,-1.827074e+05
A3,M8,0,-1.936711e-10,-1.830638e+05
A3,L8,0,-2.007368e-10,-1.834112e+05
A3,N9,0,-1.754074e-10,-1.826238e+05
A3,M9,0,-1.713493e-10,-1.829679e+05
A3,N10,0,-1.069290e-10,-1.843523e+05
A3,M10,0,-2.076597e-10,-1.833661e+05
A3,N11,0,-1.961298e-10,-1.828283e+05
A3,M11,0,-1.715024e-10,-1.832862e+05
A3,N12,0,-1.643887e-10,-1.821772e+05
A3,M12,0,-1.896192e-10,-1.829984e+05
A3,N13,0,-1.947988e-10,-1.824718e+05
A3,M13,0,-1.981444e-10,-1.834935e+05
A3,L13,0,-1.769427e-10,-1.827218e+05
A3,L12,0,-1.699909e-10,-1.830709e+05
A3,K13,0,-1.790159e-10,-1.826204e+05
A3,K12,0,-2.060482e-10,-1.831976e+05
A3,J13,0,-1.258770e-10,-1.846978e+05
A3,J12,0,-1.687220e-10,-1.832919e+05
A3,H13,0,-1.586595e-10,-1.824143e+05
A3,H12,0,-1.916858e-10,-1.830574e+05
A3,H11,0,-2.055470e-10,-1.824634e+05
A3,G13,0,-1.950214e-10,-1.829446e+05
A3,G12,0,-1.930135e-10,-1.834219e+05
A3,G11,0,-1.717688e-10,-1.823692e+05
A3,F13,0,-1.796621e-10,-1.829397e+05
A3,F12,0,-1.966850e-10,-1.823687e+05
A3,F11,0,-2.132299e-10,-1.833147e+05
A3,E13,0,-1.940188e-10,-1.827497e+05
A3,E12,0,-1.633454e-10,-1.832903e+05
A3,D13,0,-1.653391e-10,-1.821673e+05
A3,D12,0,-2.014609e-10,-1.830715e+05
A3,C13,0,-1.972706e-10,-1.821117e+05
A3,C12,0,-1.951270e-10,-1.835389e+05
A3,B13,0,-1.780456e-10,-1.823630e+05
A3,B12,0,-1.722442e-10,-1.830264e+05
A3,A13,0,-1.036880e-10,-1.842824e+05
A3,A12,0,-2.051831e-10,-1.833084e+05
A3,A11,0,-2.032768e-10,-1.826560e+05
A3,B11,0,-1.733926e-10,-1.832899e+05
A3,A10,0,-1.574870e-10,-1.821463e+05
A3,B10,0,-1.975835e-10,-1.830189e+05
A3,A9,0,-1.974031e-10,-1.819342e+05
A3,B9,0,-1.896536e-10,-1.835433e+05
A3,A8,0,-1.809406e-10,-1.824788e+05
A3,B8,0,-1.774239e-10,-1.828598e+05
A3,C8,0,-1.807394e-10,-1.823152e+05
A3,A7,0,-1.953508e-10,-1.817469e+05
A3,B7,0,-2.105896e-10,-1.832272e+05
A3,C7,0,-1.818016e-10,-1.813899e+05
A3,A6,0,-1.674559e-10,-1.831105e+05
A3,B6,0,-1.676240e-10,-1.815393e+05
A3,C6,0,-2.035399e-10,-1.829649e+05
A3,A5,0,-2.063076e-10,-1.818608e+05
A3,B5,0,-1.914712e-10,-1.835472e+05
B3,A2,0,-1.809436e-11,-1.957205e+05
B3,B2,0,-3.196165e-11,-1.957084e+05
B3,A1,0,-3.926794e-11,-1.956803e+05
B3,B1,0,-5.999963e-11,-1.959135e+05
B3,C1,0,-6.483596e-11,-1.962146e+05
B3,C2,0,-3.717005e-11,-1.959133e+05
B3,D1,0,-2.555739e-11,-1.958318e+05
B3,D2,0,-5.097387e-11,-1.958662e+05
B3,E1,0,-1.245446e-10,-1.851253e+05
B3,E2,0,-1.808266e-10,-1.821491e+05
B3,F1,0,-1.786449e-10,-1.834332e+05
B3,F2,0,-1.698410e-10,-1.822977e+05
B3,F3,0,-1.776035e-10,-1.827956e+05
B3,G1,0,-1.914302e-10,-1.820572e+05
B3,G2,0,-2.094581e-10,-1.832382e+05
B3,G3,0,-1.969870e-10,-1.830836e+05
B3,H1,0,-1.697263e-10,-1.832141e+05
B3,H2,0,-1.656648e-10,-1.828712e+05
B3,H3,0,-2.037185e-10,-1.830378e+05
B3,J1,0,-2.125676e-10,-1.832400e+05
B3,J2,0,-1.923622e-10,-1.825945e+05
B3,K1,0,-9.917533e-11,-1.852421e+05
B3,K2,0,-1.666426e-10,-1.820354e+05
B3,L1,0,-1.763562e-10,-1.830001e+05
B3,L2,0,-1.887454e-10,-1.823173e+05
B3,M1,0,-2.052071e-10,-1.834191e+05
B3,M2,0,-1.935159e-10,-1.831939e+05
B3,N1,0,-1.650620e-10,-1.831937e+05
B3,N2,0,-1.631768e-10,-1.829851e+05
B3,N3,0,-1.998945e-10,-1.830133e+05
B3,M3,0,-2.082683e-10,-1.832639e+05
B3,N4,0,-1.792746e-10,-1.832001e+05
B3,M4,0,-1.765797e-10,-1.833291e+05
B3,N5,0,-9.226617e-11,-1.842751e+05
B3,M5,0,-1.875812e-10,-1.829498e+05
B3,N6,0,-1.888165e-10,-1.820220e+05
B3,M6,0,-2.050527e-10,-1.834990e+05
B3,L6,0,-1.849044e-10,-1.822066e+05
B3,N7,0,-1.601402e-10,-1.830559e+05
B3,M7,0,-1.624707e-10,-1.822031e+05
B3,L7,0,-2.018552e-10,-1.831009e+05
B3,N8,0,-2.102481e-10,-1.830562e+05
B3,M8,0,-1.840640e-10,-1.829718e+05
B3,L8,0,-1.714423e-10,-1.829743e+05
B3,N9,0,-1.823704e-10,-1.827491e+05
B3,M9,0,-1.912843e-10,-1.830255e+05
B3,N10,0,-1.147204e-10,-1.845048e+05
B3,M10,0,-2.002683e-10,-1.834327e+05
B3,N11,0,-1.888159e-10,-1.826926e+05
B3,M11,0,-1.648417e-10,-1.830530e+05
B3,N12,0,-1.759615e-10,-1.818864e+05
B3,M12,0,-2.106622e-10,-1.832349e+05
B3,N13,0,-2.009726e-10,-1.827149e+05
B3,M13,0,-1.802621e-10,-1.834745e+05
B3,L13,0,-1.606851e-10,-1.825191e+05
B3,L12,0,-1.881009e-10,-1.830579e+05
B3,K13,0,-1.881197e-10,-1.826276e+05
B3,K12,0,-2.032385e-10,-1.833538e+05
B3,J13,0,-1.109536e-10,-1.847737e+05
B3,J12,0,-1.671965e-10,-1.831876e+05
B3,H13,0,-1.639034e-10,-1.822543e+05
B3,H12,0,-2.088195e-10,-1.832313e+05
B3,H11,0,-2.105521e-10,-1.824442e+05
B3,G13,0,-1.802666e-10,-1.832310e+05
B3,G12,0,-1.688934e-10,-1.832139e+05
B3,G11,0,-1.807848e-10,-1.819950e+05
B3,F13,0,-1.890891e-10,-1.830853e+05
B3,F12,0,-1.957286e-10,-1.823446e+05
B3,F11,0,-2.043310e-10,-1.834864e+05
B3,E13,0,-1.894366e-10,-1.828168e+05
B3,E12,0,-1.705592e-10,-1.830940e+05
B3,D13,0,-1.634493e-10,-1.821075e+05
B3,D12,0,-2.048645e-10,-1.831927e+05
B3,C13,0,-2.031941e-10,-1.827390e+05
B3,C12,0,-1.719982e-10,-1.834308e+05
B3,B13,0,-1.685766e-10,-1.826086e+05
B3,B12,0,-1.907770e-10,-1.829605e+05
B3,A13,0,-1.211766e-10,-1.847672e+05
B3,A12,0,-1.980151e-10,-1.829680e+05
B3,A11,0,-1.891290e-10,-1.828523e+05
B3,B11,0,-1.727792e-10,-1.831432e+05
B3,A10,0,-1.666602e-10,-1.826507e+05
B3,B10,0,-2.062040e-10,-1.830890e+05
B3,A9,0,-1.983985e-10,-1.828105e+05
B3,B9,0,-1.737945e-10,-1.824076e+05
B3,A8,0,-1.723050e-10,-1.830892e+05
B3,B8,0,-1.701238e-10,-1.815260e+05
B3,C8,0,-2.020107e-10,-1.830396e+05
B3,A7,0,-1.943747e-10,-1.813800e+05
B3,B7,0,-1.937491e-10,-1.834326e+05
B3,C7,0,-1.664970e-10,-1.818333e+05
B3,A6,0,-1.785921e-10,-1.830910e+05
B3,B6,0,-1.613415e-10,-1.816131e+05
B3,C6,0,-2.133861e-10,-1.832518e+05
B3,A5,0,-2.096748e-10,-1.827079e+05
B3,B5,0,-1.829029e-10,-1.828138e+05
A2,B2,0,-1.604940e-11,-1.956971e+05
A2,A1,0,-3.990746e-11,-1.954487e+05
A2,B1,0,-6.204908e-11,-1.960086e+05
A2,C1,0,-6.263887e-11,-1.958578e+05
A2,C2,0,-4.878940e-11,-1.960759e+05
A2,D1,0,-3.524292e-11,-1.958950e+05
A2,D2,0,-3.229571e-11,-1.956941e+05
A2,E1,0,-1.140270e-10,-1.845014e+05
A2,E2,0,-2.104273e-10,-1.832269e+05
A2,F1,0,-2.050260e-10,-1.829639e+05
A2,F2,0,-1.653770e-10,-1.833072e+05
A2,F3,0,-1.622353e-10,-1.826146e+05
A2,G1,0,-1.978263e-10,-1.831053e+05
A2,G2,0,-2.009893e-10,-1.828613e+05
A2,G3,0,-1.907168e-10,-1.830243e+05
A2,H1,0,-1.913037e-10,-1.833085e+05
A2,H2,0,-1.737456e-10,-1.828916e+05
A2,H3,0,-1.700147e-10,-1.828603e+05
A2,J1,0,-1.917544e-10,-1.822712e+05
A2,J2,0,-2.136826e-10,-1.834231e+05
A2,K1,0,-1.200539e-10,-1.849979e+05
A2,K2,0,-1.652096e-10,-1.832060e+05
A2,L1,0,-1.564649e-10,-1.829380e+05
A2,L2,0,-2.028371e-10,-1.832187e+05
A2,M1,0,-2.029064e-10,-1.831045e+05
A2,M2,0,-1.867929e-10,-1.825821e+05
A2,N1,0,-1.838071e-10,-1.834354e+05
A2,N2,0,-1.679380e-10,-1.822081e+05
A2,N3,0,-1.704405e-10,-1.828980e+05
A2,M3,0,-1.866754e-10,-1.825066e+05
A2,N4,0,-2.046403e-10,-1.833100e+05
A2,M4,0,-1.994420e-10,-1.831794e+05
A2,N5,0,-8.836421e-11,-1.851723e+05
A2,M5,0,-1.616994e-10,-1.817288e+05
A2,N6,0,-1.959022e-10,-1.830996e+05
A2,M6,0,-2.030750e-10,-1.828248e+05
A2,L6,0,-1.899067e-10,-1.832919e+05
A2,N7,0,-1.792534e-10,-1.830801e+05
A2,M7,0,-1.781819e-10,-1.827727e+05
A2,L7,0,-1.766653e-10,-1.827334e+05
A2,N8,0,-1.938751e-10,-1.826514e+05
A2,M8,0,-2.123963e-10,-1.833397e+05
A2,L8,0,-1.798884e-10,-1.825105e+05
A2,N9,0,-1.654297e-10,-1.830596e+05
A2,M9,0,-1.771158e-10,-1.822233e+05
A2,N10,0,-1.243575e-10,-1.850942e+05
A2,M10,0,-1.941091e-10,-1.821793e+05
A2,N11,0,-1.878562e-10,-1.835009e+05
A2,M11,0,-1.691197e-10,-1.828558e+05
A2,N12,0,-1.780179e-10,-1.830822e+05
A2,M12,0,-1.861671e-10,-1.828509e+05
A2,N13,0,-1.989510e-10,-1.832691e+05
A2,M13,0,-1.996290e-10,-1.833238e+05
A2,L13,0,-1.686601e-10,-1.831369e+05
A2,L12,0,-1.620714e-10,-1.828938e+05
A2,K13,0,-1.965806e-10,-1.829430e+05
A2,K12,0,-2.078038e-10,-1.831704e+05
A2,J13,0,-1.089896e-10,-1.850456e+05
A2,J12,0,-1.771886e-10,-1.828747e+05
A2,H13,0,-1.816826e-10,-1.828184e+05
A2,H12,0,-1.810529e-10,-1.825674e+05
A2,H11,0,-2.027582e-10,-1.831904e+05
A2,G13,0,-2.104811e-10,-1.833921e+05
A2,G12,0,-1.748107e-10,-1.822445e+05
A2,G11,0,-1.637530e-10,-1.831020e+05
A2,F13,0,-1.783795e-10,-1.818260e+05
A2,F12,0,-2.059074e-10,-1.831682e+05
A2,F11,0,-2.155281e-10,-1.827356e+05
A2,E13,0,-1.793030e-10,-1.834674e+05
A2,E12,0,-1.712079e-10,-1.825951e+05
A2,D13,0,-1.874954e-10,-1.832007e+05
A2,D12,0,-1.864413e-10,-1.821141e+05
A2,C13,0,-2.049736e-10,-1.834111e+05
A2,C12,0,-1.924089e-10,-1.830436e+05
A2,B13,0,-1.756558e-10,-1.825689e+05
A2,B12,0,-1.632398e-10,-1.829550e+05
A2,A13,0,-1.153866e-10,-1.842682e+05
A2,A12,0,-2.116407e-10,-1.830528e+05
A2,A11,0,-1.902325e-10,-1.823891e+05
A2,B11,0,-1.738260e-10,-1.832792e+05
A2,A10,0,-1.761840e-10,-1.822519e+05
A2,B10,0,-1.891514e-10,-1.829605e+05
A2,A9,0,-1.907702e-10,-1.819009e+05
A2,B9,0,-1.956443e-10,-1.833244e+05
A2,A8,0,-1.825600e-10,-1.816805e+05
A2,B8,0,-1.661954e-10,-1.830186e+05
A2,C8,0,-1.689125e-10,-1.811593e+05
A2,A7,0,-2.091729e-10,-1.831669e+05
A2,B7,0,-2.030178e-10,-1.818294e+05
A2,C7,0,-1.701115e-10,-1.834100e+05
A2,A6,0,-1.454218e-10,-1.822579e+05
A2,B6,0,-1.854958e-10,-1.827866e+05
A2,C6,0,-1.851941e-10,-1.822471e+05
A2,A5,0,-1.962911e-10,-1.822968e+05
A2,B5,0,-2.006349e-10,-1.834085e+05
B2,A1,0,-2.004239e-11,-1.952189e+05
B2,B1,0,-3.238950e-11,-1.959009e+05
B2,C1,0,-2.810403e-11,-1.953582e+05
B2,C2,0,-6.156780e-11,-1.960287e+05
B2,D1,0,-6.512935e-11,-1.960825e+05
B2,D2,0,-2.719988e-11,-1.959327e+05
B2,E1,0,-9.875757e-11,-1.849733e+05
B2,E2,0,-1.800407e-10,-1.829366e+05
B2,F1,0,-1.881189e-10,-1.825739e+05
B2,F2,0,-1.996536e-10,-1.834641e+05
B2,F3,0,-1.917015e-10,-1.832361e+05
B2,G1,0,-1.676802e-10,-1.830699e+05
B2,G2,0,-1.644508e-10,-1.828814e+05
B2,G3,0,-2.047023e-10,-1.828850e+05
B2,H1,0,-2.042731e-10,-1.830549e+05
B2,H2,0,-1.873883e-10,-1.830034e+05
B2,H3,0,-1.649700e-10,-1.832456e+05
B2,J1,0,-1.669892e-10,-1.826280e+05
B2,J2,0,-1.942227e-10,-1.829660e+05
B2,K1,0,-1.152676e-10,-1.846469e+05
B2,K2,0,-1.962153e-10,-1.832924e+05
B2,L1,0,-1.928196e-10,-1.830876e+05
B2,L2,0,-1.653212e-10,-1.831441e+05
B2,M1,0,-1.664594e-10,-1.827049e+05
B2,M2,0,-2.066308e-10,-1.832525e+05
B2,N1,0,-2.147323e-10,-1.833588e+05
B2,N2,0,-1.761427e-10,-1.828830e+05
B2,N3,0,-1.624354e-10,-1.831347e+05
B2,M3,0,-1.760350e-10,-1.829097e+05
B2,N4,0,-1.897083e-10,-1.829575e+05
B2,M4,0,-1.964483e-10,-1.829868e+05
B2,N5,0,-1.206603e-10,-1.852108e+05
B2,M5,0,-1.729922e-10,-1.821651e+05
B2,N6,0,-1.684666e-10,-1.830054e+05
B2,M6,0,-1.699031e-10,-1.812158e+05
B2,L6,0,-2.039869e-10,-1.832337e+05
B2,N7,0,-1.941120e-10,-1.825992e+05
B2,M7,0,-1.750472e-10,-1.834012e+05
B2,L7,0,-1.648630e-10,-1.826327e+05
B2,N8,0,-1.897812e-10,-1.831709e+05
B2,M8,0,-2.038181e-10,-1.826454e+05
B2,L8,0,-1.990937e-10,-1.833240e+05
B2,N9,0,-1.939941e-10,-1.834258e+05
B2,M9,0,-1.697484e-10,-1.827679e+05
B2,N10,0,-9.376592e-11,-1.848313e+05
B2,M10,0,-1.926188e-10,-1.821233e+05
B2,N11,0,-2.105229e-10,-1.832728e+05
B2,M11,0,-1.902728e-10,-1.826318e+05
B2,N12,0,-1.699275e-10,-1.832891e+05
B2,M12,0,-1.607165e-10,-1.823399e+05
B2,N13,0,-1.895265e-10,-1.829986e+05
B2,M13,0,-1.971341e-10,-1.828387e+05
B2,L13,0,-1.986662e-10,-1.834745e+05
